date,temperature_2m,relative_humidity_2m,rain,surface_pressure
2023-07-28 11:00:00+00:00,20.0,71.773926,0.1,1004.72516
2023-07-28 12:00:00+00:00,19.75,74.07755,0.0,1004.9233
2023-07-28 13:00:00+00:00,20.4,71.15738,0.0,1004.8275
2023-07-28 14:00:00+00:00,21.75,63.829792,0.1,1004.6364
2023-07-28 15:00:00+00:00,22.55,60.208054,0.0,1004.2421
2023-07-28 16:00:00+00:00,22.1,62.68305,0.0,1004.0397
2023-07-28 17:00:00+00:00,21.55,66.3021,0.0,1003.6369
2023-07-28 18:00:00+00:00,20.75,68.74768,0.0,1003.6319
2023-07-28 19:00:00+00:00,19.45,73.55028,0.0,1003.6238
2023-07-28 20:00:00+00:00,17.95,80.00384,0.0,1004.01324
2023-07-28 21:00:00+00:00,17.1,85.233,0.0,1004.20746
2023-07-28 22:00:00+00:00,16.65,87.98342,0.0,1004.3042
2023-07-28 23:00:00+00:00,16.7,87.14032,0.0,1004.1049
2023-07-29 00:00:00+00:00,17.05,87.45376,0.0,1004.0076
2023-07-29 01:00:00+00:00,16.65,87.41747,0.0,1003.9049
2023-07-29 02:00:00+00:00,16.05,88.78949,0.0,1003.9011
2023-07-29 03:00:00+00:00,15.6,90.20427,0.0,1003.4988
2023-07-29 04:00:00+00:00,15.2,91.94997,0.0,1003.69586
2023-07-29 05:00:00+00:00,15.3,91.65828,0.0,1003.7963
2023-07-29 06:00:00+00:00,16.05,87.362755,0.1,1003.7015
2023-07-29 07:00:00+00:00,16.75,85.196106,0.1,1003.4065
2023-07-29 08:00:00+00:00,17.95,76.20882,0.1,1003.41437
2023-07-29 09:00:00+00:00,18.95,71.348785,0.1,1003.72034
2023-07-29 10:00:00+00:00,19.8,65.50566,0.1,1003.82556
2023-07-29 11:00:00+00:00,20.5,61.714336,0.2,1003.73016
2023-07-29 12:00:00+00:00,21.45,56.523483,0.0,1004.1354
2023-07-29 13:00:00+00:00,21.4,56.14116,0.0,1004.2348
2023-07-29 14:00:00+00:00,21.3,56.116203,0.0,1004.53375
2023-07-29 15:00:00+00:00,21.75,51.61483,0.0,1004.5366
2023-07-29 16:00:00+00:00,21.8,49.779026,0.0,1004.5369
2023-07-29 17:00:00+00:00,21.15,49.274193,0.0,1004.63257
2023-07-29 18:00:00+00:00,20.25,55.116802,0.0,1004.9264
2023-07-29 19:00:00+00:00,19.05,60.572598,0.0,1005.3181
2023-07-29 20:00:00+00:00,17.5,66.537285,0.0,1006.00665
2023-07-29 21:00:00+00:00,16.35,69.92529,0.0,1006.59796
2023-07-29 22:00:00+00:00,15.4,74.548775,0.0,1006.79126
2023-07-29 23:00:00+00:00,14.55,78.73968,0.0,1007.085
2023-07-30 00:00:00+00:00,15.1,71.81286,0.0,1007.38824
2023-07-30 01:00:00+00:00,15.1,74.7458,0.0,1007.4881
2023-07-30 02:00:00+00:00,15.2,76.52101,0.0,1007.28906
2023-07-30 03:00:00+00:00,14.75,79.55616,0.0,1007.386
2023-07-30 04:00:00+00:00,14.5,81.6567,0.0,1007.58374
2023-07-30 05:00:00+00:00,14.2,83.80858,0.0,1007.88135
2023-07-30 06:00:00+00:00,15.2,79.357574,0.0,1008.1873
2023-07-30 07:00:00+00:00,16.3,74.94871,0.0,1008.59393
2023-07-30 08:00:00+00:00,17.15,70.31245,0.0,1008.7992
2023-07-30 09:00:00+00:00,18.2,65.16161,0.1,1009.00543
2023-07-30 10:00:00+00:00,18.95,61.7639,0.0,1009.1103
2023-07-30 11:00:00+00:00,20.85,51.206352,0.0,1008.8229
2023-07-30 12:00:00+00:00,18.0,71.40496,0.2,1009.5033
2023-07-30 13:00:00+00:00,19.0,71.823135,0.2,1009.3103
2023-07-30 14:00:00+00:00,18.7,76.08214,0.4,1008.90906
2023-07-30 15:00:00+00:00,19.15,78.894226,0.1,1008.8122
2023-07-30 16:00:00+00:00,18.65,82.7101,1.1,1008.9088
2023-07-30 17:00:00+00:00,17.75,87.51687,0.7,1009.1025
2023-07-30 18:00:00+00:00,17.8,85.85545,0.1,1009.0029
2023-07-30 19:00:00+00:00,17.6,85.83525,0.2,1009.1015
2023-07-30 20:00:00+00:00,17.15,87.46279,0.1,1008.99884
2023-07-30 21:00:00+00:00,16.5,87.68667,0.0,1008.9944
2023-07-30 22:00:00+00:00,16.25,86.535835,0.0,1008.4938
2023-07-30 23:00:00+00:00,16.1,87.65093,0.0,1007.7941
2023-07-31 00:00:00+00:00,16.6,89.696884,0.0,1007.2982
2023-07-31 01:00:00+00:00,16.85,90.00435,0.0,1006.50165
2023-07-31 02:00:00+00:00,17.15,89.45098,0.0,1005.4056
2023-07-31 03:00:00+00:00,17.4,88.8991,0.0,1004.60864
2023-07-31 04:00:00+00:00,17.55,89.76816,0.0,1004.3102
2023-07-31 05:00:00+00:00,17.95,87.81492,0.0,1003.9134
2023-07-31 06:00:00+00:00,18.25,87.561676,0.0,1004.0152
2023-07-31 07:00:00+00:00,19.0,83.28202,0.0,1003.82056
2023-07-31 08:00:00+00:00,20.0,75.80244,0.1,1003.52747
2023-07-31 09:00:00+00:00,19.3,79.93254,0.1,1003.024
2023-07-31 10:00:00+00:00,20.25,74.40067,0.1,1002.6307
2023-07-31 11:00:00+00:00,20.9,71.25003,0.1,1002.43506
2023-07-31 12:00:00+00:00,20.5,65.65475,0.0,1002.5324
2023-07-31 13:00:00+00:00,19.65,65.902664,0.1,1001.92816
2023-07-31 14:00:00+00:00,17.4,84.44457,1.5,1002.11334
2023-07-31 15:00:00+00:00,17.55,82.04503,0.6,1001.61523
2023-07-31 16:00:00+00:00,17.5,80.46152,0.0,1001.11584
2023-07-31 17:00:00+00:00,18.75,72.95315,0.0,1000.32556
2023-07-31 18:00:00+00:00,18.1,75.004524,0.0,999.8221
2023-07-31 19:00:00+00:00,17.5,78.91103,0.0,999.21936
2023-07-31 20:00:00+00:00,16.5,81.646286,0.0,999.3127
2023-07-31 21:00:00+00:00,16.1,80.53421,0.0,999.7094
2023-07-31 22:00:00+00:00,15.55,81.52376,0.0,999.4062
2023-07-31 23:00:00+00:00,14.95,84.725746,0.0,999.2028
2023-08-01 00:00:00+00:00,14.85,85.83441,0.0,999.3021
2023-08-01 01:00:00+00:00,14.4,89.236336,0.0,999.2989
2023-08-01 02:00:00+00:00,14.25,90.9956,0.0,999.2979
2023-08-01 03:00:00+00:00,13.9,92.17304,0.0,999.2958
2023-08-01 04:00:00+00:00,13.75,92.46696,0.0,999.0952
2023-08-01 05:00:00+00:00,13.8,91.865425,0.0,999.39496
2023-08-01 06:00:00+00:00,15.0,81.99087,0.0,999.802
2023-08-01 07:00:00+00:00,16.0,76.1447,0.0,1000.0083
2023-08-01 08:00:00+00:00,17.1,69.3797,0.0,1000.21497
2023-08-01 09:00:00+00:00,18.3,61.409184,0.0,1000.42224
2023-08-01 10:00:00+00:00,19.0,57.424126,0.0,1000.4269
2023-08-01 11:00:00+00:00,19.85,54.105625,0.0,1000.43225
2023-08-01 12:00:00+00:00,20.05,53.618168,0.0,1000.63306
2023-08-01 13:00:00+00:00,20.95,50.55405,0.0,1000.539
2023-08-01 14:00:00+00:00,21.15,50.607372,0.0,1000.44037
2023-08-01 15:00:00+00:00,21.85,47.68297,0.0,999.9457
2023-08-01 16:00:00+00:00,21.6,49.23114,0.0,999.5449
2023-08-01 17:00:00+00:00,20.85,57.121994,0.0,999.4403
2023-08-01 18:00:00+00:00,19.7,65.698456,0.0,999.03394
2023-08-01 19:00:00+00:00,18.5,74.34412,0.0,998.8268
2023-08-01 20:00:00+00:00,17.7,79.196175,0.0,998.4222
2023-08-01 21:00:00+00:00,17.05,81.98218,0.0,997.7195
2023-08-01 22:00:00+00:00,16.6,82.19234,0.0,997.51666
2023-08-01 23:00:00+00:00,15.8,86.77388,2.0,996.0145
2023-08-02 00:00:00+00:00,14.7,91.02565,0.9,994.51025
2023-08-02 01:00:00+00:00,15.85,87.62852,0.0,992.5215
2023-08-02 02:00:00+00:00,16.25,89.381424,1.0,990.4279
2023-08-02 03:00:00+00:00,16.15,92.89927,2.3,988.23145
2023-08-02 04:00:00+00:00,16.5,94.72138,1.1,986.43695
2023-08-02 05:00:00+00:00,17.65,92.682785,0.9,985.9453
2023-08-02 06:00:00+00:00,17.75,90.646065,0.0,985.5468
2023-08-02 07:00:00+00:00,17.35,86.92073,0.3,985.644
2023-08-02 08:00:00+00:00,17.85,77.44055,0.3,985.64716
2023-08-02 09:00:00+00:00,18.5,72.435745,0.1,985.5517
2023-08-02 10:00:00+00:00,19.4,71.432236,0.1,985.25775
2023-08-02 11:00:00+00:00,19.15,62.837868,0.1,984.9568
2023-08-02 12:00:00+00:00,17.45,76.626724,1.3,985.04584
2023-08-02 13:00:00+00:00,16.85,82.22352,1.2,984.3434
2023-08-02 14:00:00+00:00,17.5,82.03873,0.8,983.5489
2023-08-02 15:00:00+00:00,17.85,81.81839,0.1,982.75256
2023-08-02 16:00:00+00:00,19.15,76.15414,0.1,982.3617
2023-08-02 17:00:00+00:00,17.4,83.36211,4.2,982.74976
2023-08-02 18:00:00+00:00,17.35,86.92073,2.0,983.74756
2023-08-02 19:00:00+00:00,17.85,82.87957,0.0,985.3477
2023-08-02 20:00:00+00:00,16.85,82.49088,0.0,986.8387
2023-08-02 21:00:00+00:00,16.3,84.322655,0.0,988.432
2023-08-02 22:00:00+00:00,15.85,86.216095,0.0,990.02625
2023-08-02 23:00:00+00:00,15.9,82.64328,0.0,991.42377
2023-08-03 00:00:00+00:00,15.4,89.605865,0.0,992.9175
2023-08-03 01:00:00+00:00,14.95,90.45139,0.0,993.8131
2023-08-03 02:00:00+00:00,14.6,91.31642,0.0,995.00836
2023-08-03 03:00:00+00:00,14.65,91.319664,0.0,995.9072
2023-08-03 04:00:00+00:00,14.35,90.11349,0.0,997.2026
2023-08-03 05:00:00+00:00,13.75,90.36613,0.0,998.4964
2023-08-03 06:00:00+00:00,14.2,87.479126,0.0,999.39746
2023-08-03 07:00:00+00:00,15.15,80.936844,0.0,1000.4018
2023-08-03 08:00:00+00:00,16.25,73.95742,0.0,1001.1077
2023-08-03 09:00:00+00:00,17.45,66.08699,0.0,1002.0139
2023-08-03 10:00:00+00:00,18.35,60.006233,0.0,1002.71814
2023-08-03 11:00:00+00:00,19.6,54.76823,0.0,1003.4251
2023-08-03 12:00:00+00:00,19.55,54.390793,0.0,1004.22327
2023-08-03 13:00:00+00:00,20.0,52.89386,0.0,1004.72516
2023-08-03 14:00:00+00:00,20.55,49.609028,0.0,1005.2277
2023-08-03 15:00:00+00:00,21.0,46.816418,0.0,1005.8294
2023-08-03 16:00:00+00:00,20.2,50.35352,0.0,1006.3234
2023-08-03 17:00:00+00:00,18.95,58.962006,0.0,1007.0142
2023-08-03 18:00:00+00:00,19.1,59.391293,0.0,1007.4144
2023-08-03 19:00:00+00:00,16.2,80.02234,0.1,1008.29376
2023-08-03 20:00:00+00:00,15.3,83.66047,0.0,1008.78687
2023-08-03 21:00:00+00:00,15.3,83.66047,0.0,1009.6851
2023-08-03 22:00:00+00:00,14.95,84.17113,0.0,1010.38165
2023-08-03 23:00:00+00:00,14.5,86.3646,0.0,1010.6778
2023-08-04 00:00:00+00:00,14.65,88.09547,0.0,1011.47766
2023-08-04 01:00:00+00:00,13.95,90.677536,0.0,1011.8721
2023-08-04 02:00:00+00:00,13.6,90.95193,0.0,1012.06915
2023-08-04 03:00:00+00:00,13.3,91.23189,0.0,1012.36676
2023-08-04 04:00:00+00:00,12.8,92.71866,0.0,1012.7625
2023-08-04 05:00:00+00:00,12.8,93.95038,0.0,1013.2616
2023-08-04 06:00:00+00:00,14.3,88.93628,0.0,1013.6709
2023-08-04 07:00:00+00:00,15.7,82.88961,0.0,1014.27936
2023-08-04 08:00:00+00:00,16.75,76.76695,0.1,1014.5854
2023-08-04 09:00:00+00:00,17.6,72.51003,0.0,1014.8906
2023-08-04 10:00:00+00:00,18.65,69.00319,0.0,1015.39667
2023-08-04 11:00:00+00:00,19.4,66.28164,0.0,1015.40137
2023-08-04 12:00:00+00:00,18.6,66.76794,0.1,1015.8954
2023-08-04 13:00:00+00:00,18.5,68.29879,0.1,1016.0944
2023-08-04 14:00:00+00:00,18.9,65.95943,0.1,1016.4962
2023-08-04 15:00:00+00:00,19.1,63.033985,0.0,1016.2978
2023-08-04 16:00:00+00:00,19.2,61.821484,0.0,1016.19867
2023-08-04 17:00:00+00:00,18.55,64.595146,0.0,1016.19446
2023-08-04 18:00:00+00:00,18.1,63.01691,0.0,1016.1913
2023-08-04 19:00:00+00:00,17.45,66.52675,0.0,1016.0874
2023-08-04 20:00:00+00:00,16.9,68.88223,0.0,1016.48315
2023-08-04 21:00:00+00:00,16.5,71.59638,0.0,1016.38043
2023-08-04 22:00:00+00:00,16.1,74.176186,0.0,1015.87885
2023-08-04 23:00:00+00:00,15.6,76.58481,0.0,1015.17664
2023-08-05 00:00:00+00:00,15.55,74.82216,0.0,1014.77704
2023-08-05 01:00:00+00:00,14.8,80.09165,0.2,1013.6744
2023-08-05 02:00:00+00:00,14.25,83.26206,0.0,1012.6724
2023-08-05 03:00:00+00:00,14.3,81.36073,0.0,1011.8743
2023-08-05 04:00:00+00:00,14.05,80.78923,0.0,1010.8747
2023-08-05 05:00:00+00:00,13.7,80.74191,0.0,1010.17346
2023-08-05 06:00:00+00:00,13.6,84.01747,2.0,1009.5739
2023-08-05 07:00:00+00:00,13.7,86.85763,0.9,1008.2771
2023-08-05 08:00:00+00:00,14.35,84.1031,0.3,1006.5848
2023-08-05 09:00:00+00:00,14.4,84.66541,0.2,1005.4871
2023-08-05 10:00:00+00:00,14.75,85.54289,0.9,1003.89264
2023-08-05 11:00:00+00:00,14.55,87.51104,2.1,1001.7951
2023-08-05 12:00:00+00:00,15.65,83.97511,3.4,1000.70465
2023-08-05 13:00:00+00:00,17.3,81.74856,2.1,999.7172
2023-08-05 14:00:00+00:00,18.45,77.78287,0.5,999.22534
2023-08-05 15:00:00+00:00,18.0,80.78913,1.1,999.1228
2023-08-05 16:00:00+00:00,18.45,78.53959,0.8,999.5248
2023-08-05 17:00:00+00:00,16.7,81.67191,3.3,1000.41187
2023-08-05 18:00:00+00:00,15.9,83.457115,0.4,1002.0038
2023-08-05 19:00:00+00:00,14.7,84.97732,0.0,1003.99225
2023-08-05 20:00:00+00:00,13.95,83.22624,0.0,1005.58405
2023-08-05 21:00:00+00:00,13.65,81.27515,0.0,1007.07904
2023-08-05 22:00:00+00:00,13.55,82.078415,0.0,1008.17633
2023-08-05 23:00:00+00:00,13.25,83.69812,0.0,1008.77325
2023-08-06 00:00:00+00:00,12.9,85.9188,0.0,1009.9685
2023-08-06 01:00:00+00:00,12.2,81.35586,0.0,1010.56287
2023-08-06 02:00:00+00:00,11.25,82.61852,0.0,1011.4545
2023-08-06 03:00:00+00:00,10.8,83.12535,0.0,1011.75073
2023-08-06 04:00:00+00:00,10.5,86.25311,0.0,1012.1481
2023-08-06 05:00:00+00:00,10.5,88.92073,0.0,1012.747
2023-08-06 06:00:00+00:00,11.65,85.79,0.0,1013.35364
2023-08-06 07:00:00+00:00,13.25,79.87478,0.0,1013.9634
2023-08-06 08:00:00+00:00,14.65,71.72896,0.0,1014.1725
2023-08-06 09:00:00+00:00,15.9,64.00918,0.0,1014.3803
2023-08-06 10:00:00+00:00,16.8,58.834793,0.0,1014.7854
2023-08-06 11:00:00+00:00,17.2,59.53055,0.3,1014.88806
2023-08-06 12:00:00+00:00,17.5,59.203796,0.1,1014.98975
2023-08-06 13:00:00+00:00,17.9,63.81421,0.1,1015.19183
2023-08-06 14:00:00+00:00,17.7,64.40857,0.2,1015.4901
2023-08-06 15:00:00+00:00,18.55,59.259106,0.0,1015.29614
2023-08-06 16:00:00+00:00,18.45,55.958664,0.0,1015.4948
2023-08-06 17:00:00+00:00,18.5,54.48585,0.0,1015.6951
2023-08-06 18:00:00+00:00,17.7,59.85106,0.0,1016.089
2023-08-06 19:00:00+00:00,16.45,67.43111,0.0,1016.5797
2023-08-06 20:00:00+00:00,14.7,74.42871,0.2,1016.9676
2023-08-06 21:00:00+00:00,13.65,80.19832,0.0,1017.25964
2023-08-06 22:00:00+00:00,12.85,83.372215,0.0,1017.5536
2023-08-06 23:00:00+00:00,12.25,86.42832,0.0,1017.54987
2023-08-07 00:00:00+00:00,12.1,86.41342,0.0,1018.04755
2023-08-07 01:00:00+00:00,11.55,88.70927,0.0,1017.9443
2023-08-07 02:00:00+00:00,11.2,90.181206,0.0,1017.84186
2023-08-07 03:00:00+00:00,10.9,91.6861,0.0,1017.93976
2023-08-07 04:00:00+00:00,10.55,93.53129,0.0,1017.93726
2023-08-07 05:00:00+00:00,10.45,94.47318,0.0,1018.0364
2023-08-07 06:00:00+00:00,11.75,92.04549,0.0,1018.14514
2023-08-07 07:00:00+00:00,13.45,85.40662,0.0,1018.456
2023-08-07 08:00:00+00:00,15.1,80.13324,0.0,1018.26764
2023-08-07 09:00:00+00:00,16.75,70.70179,0.0,1018.5779
2023-08-07 10:00:00+00:00,17.85,62.960346,0.0,1018.2858
2023-08-07 11:00:00+00:00,18.85,56.8148,0.0,1017.8932
2023-08-07 12:00:00+00:00,19.35,53.43648,0.0,1017.6967
2023-08-07 13:00:00+00:00,20.1,48.49688,0.0,1017.40216
2023-08-07 14:00:00+00:00,19.9,48.77074,0.0,1017.2012
2023-08-07 15:00:00+00:00,20.25,48.701595,0.0,1016.90405
2023-08-07 16:00:00+00:00,20.05,49.808254,0.0,1016.6033
2023-08-07 17:00:00+00:00,19.7,52.81544,0.0,1016.10205
2023-08-07 18:00:00+00:00,18.9,60.13695,0.0,1015.79755
2023-08-07 19:00:00+00:00,17.3,62.62591,0.0,1015.98663
2023-08-07 20:00:00+00:00,15.5,65.22742,0.0,1016.07434
2023-08-07 21:00:00+00:00,14.25,69.51201,0.0,1016.066
2023-08-07 22:00:00+00:00,13.5,72.48745,0.0,1015.76154
2023-08-07 23:00:00+00:00,13.0,76.939995,0.0,1015.85815
2023-08-08 00:00:00+00:00,12.5,78.70004,0.0,1015.55524
2023-08-08 01:00:00+00:00,11.85,84.38103,0.0,1015.1515
2023-08-08 02:00:00+00:00,11.35,89.28972,0.0,1014.8486
2023-08-08 03:00:00+00:00,10.95,92.616,0.0,1014.54663
2023-08-08 04:00:00+00:00,10.95,93.55101,0.0,1014.54663
2023-08-08 05:00:00+00:00,11.1,93.87155,0.0,1014.6474
2023-08-08 06:00:00+00:00,12.2,90.25436,0.0,1014.45544
2023-08-08 07:00:00+00:00,13.6,85.139786,0.0,1014.26495
2023-08-08 08:00:00+00:00,14.35,83.54955,0.0,1014.27014
2023-08-08 09:00:00+00:00,15.0,81.99087,0.0,1014.37427
2023-08-08 10:00:00+00:00,15.4,81.23684,0.0,1014.27704
2023-08-08 11:00:00+00:00,16.1,77.17059,0.0,1013.78284
2023-08-08 12:00:00+00:00,16.5,81.912674,0.1,1013.0867
2023-08-08 13:00:00+00:00,16.7,83.279816,0.2,1012.7886
2023-08-08 14:00:00+00:00,17.0,81.97586,0.2,1012.2917
2023-08-08 15:00:00+00:00,17.05,85.50325,0.1,1011.89276
2023-08-08 16:00:00+00:00,17.1,86.339325,0.4,1011.4938
2023-08-08 17:00:00+00:00,17.2,88.03116,0.7,1011.39465
2023-08-08 18:00:00+00:00,17.45,88.90313,0.0,1010.997
2023-08-08 19:00:00+00:00,17.15,90.89534,0.3,1011.19464
2023-08-08 20:00:00+00:00,16.85,92.63924,0.1,1011.49225
2023-08-08 21:00:00+00:00,16.5,94.41867,0.1,1011.7891
2023-08-08 22:00:00+00:00,16.25,95.0156,0.2,1012.18677
2023-08-08 23:00:00+00:00,15.75,94.69152,0.0,1012.28345
2023-08-09 00:00:00+00:00,14.6,96.81879,0.0,1012.67474
2023-08-09 01:00:00+00:00,13.35,97.1052,0.0,1012.9659
2023-08-09 02:00:00+00:00,12.55,96.45029,0.0,1013.45953
2023-08-09 03:00:00+00:00,11.8,95.47572,0.0,1013.9535
2023-08-09 04:00:00+00:00,11.8,92.972244,0.0,1014.35266
2023-08-09 05:00:00+00:00,10.75,93.85513,0.0,1014.8445
2023-08-09 06:00:00+00:00,12.1,89.34933,0.0,1014.9535
2023-08-09 07:00:00+00:00,13.55,85.41716,0.0,1015.3626
2023-08-09 08:00:00+00:00,15.4,79.911095,0.0,1015.87396
2023-08-09 09:00:00+00:00,17.45,69.219894,0.0,1016.28705
2023-08-09 10:00:00+00:00,18.85,61.333363,0.0,1016.59564
2023-08-09 11:00:00+00:00,19.95,57.84929,0.0,1016.70245
2023-08-09 12:00:00+00:00,20.65,58.78827,0.0,1016.90656
2023-08-09 13:00:00+00:00,22.05,53.250107,0.0,1017.0154
2023-08-09 14:00:00+00:00,22.75,52.047684,0.0,1017.01984
2023-08-09 15:00:00+00:00,23.15,50.802353,0.0,1016.92255
2023-08-09 16:00:00+00:00,24.05,48.916454,0.0,1016.6288
2023-08-09 17:00:00+00:00,23.85,50.160404,0.0,1016.62744
2023-08-09 18:00:00+00:00,22.9,59.13419,0.0,1016.6214
2023-08-09 19:00:00+00:00,21.1,69.038124,0.0,1016.8097
2023-08-09 20:00:00+00:00,18.6,80.35085,0.0,1017.3926
2023-08-09 21:00:00+00:00,17.0,87.731125,0.0,1018.08075
2023-08-09 22:00:00+00:00,16.2,90.539024,0.0,1018.17505
2023-08-09 23:00:00+00:00,15.35,92.55661,0.0,1018.66846
2023-08-10 00:00:00+00:00,14.75,94.038925,0.0,1018.46497
2023-08-10 01:00:00+00:00,14.0,95.86309,0.0,1018.5597
2023-08-10 02:00:00+00:00,13.7,95.541016,0.0,1018.35785
2023-08-10 03:00:00+00:00,14.05,95.24201,0.0,1018.061
2023-08-10 04:00:00+00:00,12.6,98.373116,0.0,1017.75165
2023-08-10 05:00:00+00:00,12.6,97.08844,0.0,1018.1508
2023-08-10 06:00:00+00:00,15.0,88.12585,0.0,1017.9675
2023-08-10 07:00:00+00:00,17.5,79.94174,0.0,1017.7845
2023-08-10 08:00:00+00:00,19.6,72.86795,0.0,1017.6984
2023-08-10 09:00:00+00:00,21.4,66.91377,0.0,1017.61
2023-08-10 10:00:00+00:00,23.1,65.571884,0.0,1017.6209
2023-08-10 11:00:00+00:00,24.0,63.709793,0.0,1017.32715
2023-08-10 12:00:00+00:00,24.0,60.93287,0.0,1017.2273
2023-08-10 13:00:00+00:00,24.65,60.118515,0.0,1016.9321
2023-08-10 14:00:00+00:00,25.6,55.91339,0.0,1016.63873
2023-08-10 15:00:00+00:00,25.45,57.319317,0.0,1016.4381
2023-08-10 16:00:00+00:00,24.65,59.927498,0.0,1016.2334
2023-08-10 17:00:00+00:00,24.1,60.1825,0.0,1016.22986
2023-08-10 18:00:00+00:00,22.95,62.872856,0.0,1016.3223
2023-08-10 19:00:00+00:00,21.25,69.289375,0.0,1016.21173
2023-08-10 20:00:00+00:00,19.65,75.26101,0.0,1016.501
2023-08-10 21:00:00+00:00,18.8,79.097725,0.0,1016.8947
2023-08-10 22:00:00+00:00,18.15,82.38444,0.0,1016.59094
2023-08-10 23:00:00+00:00,17.45,87.77093,0.0,1016.4867
2023-08-11 00:00:00+00:00,17.2,89.16848,0.0,1016.6847
2023-08-11 01:00:00+00:00,17.5,90.05177,0.0,1016.2873
2023-08-11 02:00:00+00:00,17.45,92.083115,0.0,1015.88776
2023-08-11 03:00:00+00:00,18.6,87.03744,0.0,1015.59595
2023-08-11 04:00:00+00:00,18.75,88.164276,0.0,1015.19763
2023-08-11 05:00:00+00:00,18.95,89.58808,0.0,1015.19885
2023-08-11 06:00:00+00:00,19.2,89.32447,0.0,1015.6996
2023-08-11 07:00:00+00:00,19.65,84.68971,0.0,1016.0019
2023-08-11 08:00:00+00:00,20.05,81.57496,0.0,1016.4036
2023-08-11 09:00:00+00:00,21.2,74.79758,0.0,1016.3112
2023-08-11 10:00:00+00:00,23.1,65.571884,0.0,1015.924
2023-08-11 11:00:00+00:00,23.4,65.01206,0.1,1015.92596
2023-08-11 12:00:00+00:00,24.0,59.39431,0.3,1015.9297
2023-08-11 13:00:00+00:00,22.8,67.414406,0.0,1015.9221
2023-08-11 14:00:00+00:00,22.75,69.80017,0.1,1015.62244
2023-08-11 15:00:00+00:00,22.85,69.15884,0.1,1015.4234
2023-08-11 16:00:00+00:00,22.85,68.72161,0.0,1015.0242
2023-08-11 17:00:00+00:00,22.15,68.58392,0.0,1014.6204
2023-08-11 18:00:00+00:00,21.1,72.43535,0.0,1014.514
2023-08-11 19:00:00+00:00,19.4,79.94628,0.0,1014.5031
2023-08-11 20:00:00+00:00,18.15,82.38444,0.0,1014.7943
2023-08-11 21:00:00+00:00,17.25,84.15598,0.0,1014.68866
2023-08-11 22:00:00+00:00,16.6,87.69559,0.0,1014.5844
2023-08-11 23:00:00+00:00,16.0,91.40613,0.0,1014.4809
2023-08-12 00:00:00+00:00,15.65,85.07929,0.0,1014.07935
2023-08-12 01:00:00+00:00,15.35,85.60517,0.0,1013.8775
2023-08-12 02:00:00+00:00,14.8,88.686554,0.0,1013.5746
2023-08-12 03:00:00+00:00,13.95,93.69616,0.0,1013.56885
2023-08-12 04:00:00+00:00,13.85,95.54609,0.0,1013.06915
2023-08-12 05:00:00+00:00,14.1,95.24381,0.0,1012.67145
2023-08-12 06:00:00+00:00,15.35,89.3112,0.0,1012.58
2023-08-12 07:00:00+00:00,17.3,80.17391,0.0,1012.593
2023-08-12 08:00:00+00:00,18.6,72.453766,0.0,1012.4019
2023-08-12 09:00:00+00:00,19.65,67.2047,0.0,1011.9095
2023-08-12 10:00:00+00:00,20.75,60.770958,0.0,1011.71686
2023-08-12 11:00:00+00:00,20.95,60.224453,0.2,1011.9178
2023-08-12 12:00:00+00:00,19.8,67.45458,0.1,1012.30975
2023-08-12 13:00:00+00:00,20.4,64.36535,0.0,1011.9143
2023-08-12 14:00:00+00:00,20.95,62.831696,0.1,1011.818
2023-08-12 15:00:00+00:00,20.25,66.029465,0.0,1011.81354
2023-08-12 16:00:00+00:00,20.25,65.60159,0.0,1011.81354
2023-08-12 17:00:00+00:00,19.8,68.33702,0.1,1011.5112
2023-08-12 18:00:00+00:00,19.4,70.74104,0.0,1011.5087
2023-08-12 19:00:00+00:00,18.4,74.32711,0.0,1011.60187
2023-08-12 20:00:00+00:00,17.4,78.640594,0.0,1012.09454
2023-08-12 21:00:00+00:00,16.8,82.484726,0.0,1012.3899
2023-08-12 22:00:00+00:00,16.0,86.79295,0.0,1012.7841
2023-08-12 23:00:00+00:00,15.45,89.60968,0.0,1012.88
2023-08-13 00:00:00+00:00,15.5,90.49009,0.0,1012.6807
2023-08-13 01:00:00+00:00,15.45,89.60968,0.0,1012.6804
2023-08-13 02:00:00+00:00,15.15,91.35185,0.0,1012.4789
2023-08-13 03:00:00+00:00,15.2,91.35504,0.0,1012.2796
2023-08-13 04:00:00+00:00,15.3,91.0655,0.0,1012.2802
2023-08-13 05:00:00+00:00,15.3,91.36146,0.0,1012.18036
2023-08-13 06:00:00+00:00,16.15,85.687614,0.0,1011.9866
2023-08-13 07:00:00+00:00,16.85,82.22352,0.0,1011.9913
2023-08-13 08:00:00+00:00,17.75,78.18292,0.0,1011.9971
2023-08-13 09:00:00+00:00,18.85,72.970894,0.0,1011.9044
2023-08-13 10:00:00+00:00,19.35,69.5924,0.1,1011.8078
2023-08-13 11:00:00+00:00,20.4,62.708042,0.1,1011.4152
2023-08-13 12:00:00+00:00,21.15,57.195908,0.1,1011.61957
2023-08-13 13:00:00+00:00,21.75,55.49578,0.0,1011.5236
2023-08-13 14:00:00+00:00,21.85,53.90375,0.0,1011.4244
2023-08-13 15:00:00+00:00,21.65,53.85247,0.0,1011.32336
2023-08-13 16:00:00+00:00,20.7,58.223545,0.0,1011.4172
